host	GC%	type
GCF_000765415.1_ASM76541v1_genomic.fna	47.74910798	SiTVs
GCF_000755925.1_ASM75592v1_genomic.fna	68.11264209	SiTVs
GCF_000803705.1_ASM80370v1_genomic.fna	50.46633997	SiTVs
GCF_000801165.1_ASM80116v1_genomic.fna	50.71399891	SiTVs
GCF_000801165.1_ASM80116v1_genomic.fna	50.71399891	SiTVs
GCF_000705535.2_ASM70553v2_genomic.fna	67.03036372	SiTVs
GCF_000750275.1_ASM75027v1_genomic.fna	54.7383328	SiTVs
GCF_000821185.2_ASM82118v2_genomic.fna	52.01346809	SiTVs
GCF_000821185.2_ASM82118v2_genomic.fna	52.01346809	SiTVs
GCF_000821185.2_ASM82118v2_genomic.fna	52.01346809	SiTVs
GCF_000826965.5_ASM82696v4_genomic.fna	62.64493433	SiTVs
GCF_000826965.5_ASM82696v4_genomic.fna	62.64493433	SiTVs
GCF_000755765.1_ASM75576v1_genomic.fna	67.89343848	SiTVs
GCF_000755765.1_ASM75576v1_genomic.fna	67.89343848	SiTVs
GCF_000756105.1_ASM75610v1_genomic.fna	67.90080683	SiTVs
GCF_000740965.1_ASM74096v1_genomic.fna	51.10547046	SiTVs
GCF_000755965.1_ASM75596v1_genomic.fna	68.04113445	SiTVs
GCF_000786695.1_ASM78669v1_genomic.fna	56.10642533	SiTVs
GCF_000786695.1_ASM78669v1_genomic.fna	56.10642533	SiTVs
GCF_000743055.1_ASM74305v1_genomic.fna	52.11393125	SiTVs
GCF_001185665.2_ASM118566v3_genomic.fna	56.7929795	SiTVs
GCF_001148305.2_ERL082356_genomic.fna	52.03278254	SiTVs
GCF_000978815.2_ASM97881v2_genomic.fna	50.42792875	SiTVs
GCF_000978815.2_ASM97881v2_genomic.fna	50.42792875	SiTVs
GCF_001047675.1_ASM104767v1_genomic.fna	49.03782576	SiTVs
GCF_001047675.1_ASM104767v1_genomic.fna	49.03782576	SiTVs
GCF_000959185.1_ASM95918v1_genomic.fna	68.12412892	SiTVs
GCF_001280325.1_ASM128032v1_genomic.fna	50.65737507	SiTVs
GCF_000931465.1_ASM93146v1_genomic.fna	63.79097158	SiTVs
GCF_000931465.1_ASM93146v1_genomic.fna	63.79097158	SiTVs
GCF_000931465.1_ASM93146v1_genomic.fna	63.79097158	SiTVs
GCF_001022275.1_ASM102227v1_genomic.fna	51.70190083	SiTVs
GCF_001022095.1_ASM102209v1_genomic.fna	55.48205568	SiTVs
GCF_001281005.1_ASM128100v1_genomic.fna	51.6758882	SiTVs
GCF_001250235.2_5174_7_8_v2_genomic.fna	47.48829115	SiTVs
GCF_000970955.1_BBM_NCF_genomic.fna	67.98632032	SiTVs
GCF_000970955.1_BBM_NCF_genomic.fna	67.98632032	SiTVs
GCF_000968175.1_ASM96817v1_genomic.fna	44.54566893	SiTVs
GCF_000968175.1_ASM96817v1_genomic.fna	44.54566893	SiTVs
GCF_000968175.1_ASM96817v1_genomic.fna	44.54566893	SiTVs
GCF_000968175.1_ASM96817v1_genomic.fna	44.54566893	SiTVs
GCF_001122625.2_10492_1_47_genomic.fna	52.03770831	SiTVs
GCF_000988525.3_ASM98852v3_genomic.fna	52.01026866	SiTVs
GCF_001308125.1_ASM130812v1_genomic.fna	50.79051051	SiTVs
GCF_001308125.1_ASM130812v1_genomic.fna	50.79051051	SiTVs
GCF_000959125.1_ASM95912v1_genomic.fna	68.13479087	SiTVs
GCF_001021635.2_ASM102163v2_genomic.fna	50.57419222	SiTVs
GCF_001277895.1_ASM127789v1_genomic.fna	68.07943238	SiTVs
GCF_000931565.1_ASM93156v1_genomic.fna	50.75291902	SiTVs
GCF_000931565.1_ASM93156v1_genomic.fna	50.75291902	SiTVs
GCF_001186215.2_ASM118621v2_genomic.fna	58.88129702	SiTVs
GCF_000959265.1_ASM95926v1_genomic.fna	67.93803557	SiTVs
GCF_000959265.1_ASM95926v1_genomic.fna	67.93803557	SiTVs
GCF_000959265.1_ASM95926v1_genomic.fna	67.93803557	SiTVs
GCF_001006525.1_ASM100652v1_genomic.fna	51.94679763	SiTVs
GCF_001006525.1_ASM100652v1_genomic.fna	51.94679763	SiTVs
GCF_000968415.2_ASM96841v2_genomic.fna	59.43023002	SiTVs
GCF_000963555.1_ASM96355v1_genomic.fna	47.51265599	SiTVs
GCF_001051995.2_ASM105199v2_genomic.fna	66.42055116	SiTVs
GCF_000953095.1_BP_3921g_genomic.fna	68.17420251	SiTVs
GCF_001183665.1_ASM118366v1_genomic.fna	50.82707289	SiTVs
GCF_001183665.1_ASM118366v1_genomic.fna	50.82707289	SiTVs
GCF_001293505.1_ASM129350v1_genomic.fna	52.13132932	SiTVs
GCF_000941015.2_ASM94101v2_genomic.fna	52.20008986	SiTVs
GCF_000974865.1_ASM97486v1_genomic.fna	50.80450075	SiTVs
GCF_000834795.1_ASM83479v1_genomic.fna	47.2246789	SiTVs
GCF_000969265.1_ASM96926v1_genomic.fna	47.68660014	SiTVs
GCF_000969265.1_ASM96926v1_genomic.fna	47.68660014	SiTVs
GCF_001297935.1_ASM129793v1_genomic.fna	45.77565197	SiTVs
GCF_000834395.1_ASM83439v1_genomic.fna	47.68647019	SiTVs
GCF_001021595.1_ASM102159v1_genomic.fna	50.74651479	SiTVs
GCF_000834865.1_ASM83486v1_genomic.fna	47.40156328	SiTVs
GCF_001039415.1_ASM103941v1_genomic.fna	50.81331571	SiTVs
GCF_001039415.1_ASM103941v1_genomic.fna	50.81331571	SiTVs
GCF_000953515.1_EcHMS174Chr_genomic.fna	50.81995961	SiTVs
GCF_000953515.1_EcHMS174Chr_genomic.fna	50.81995961	SiTVs
GCF_000987925.1_ASM98792v1_genomic.fna	47.03958827	SiTVs
GCF_000987925.1_ASM98792v1_genomic.fna	47.03958827	SiTVs
GCF_000987925.1_ASM98792v1_genomic.fna	47.03958827	SiTVs
GCF_001037585.2_ASM103758v2_genomic.fna	51.70256588	SiTVs
GCF_001022175.1_ASM102217v1_genomic.fna	57.07868955	SiTVs
GCF_000974535.1_ASM97453v1_genomic.fna	50.80583657	SiTVs
GCF_000959145.1_ASM95914v1_genomic.fna	68.08835749	SiTVs
GCF_000981825.1_ASM98182v1_genomic.fna	65.59674552	SiTVs
GCF_000981825.1_ASM98182v1_genomic.fna	65.59674552	SiTVs
GCF_000981825.1_ASM98182v1_genomic.fna	65.59674552	SiTVs
GCF_000981825.1_ASM98182v1_genomic.fna	65.59674552	SiTVs
GCF_000981825.1_ASM98182v1_genomic.fna	65.59674552	SiTVs
GCF_000978845.2_ASM97884v2_genomic.fna	50.43540417	SiTVs
GCF_001305815.1_ASM130581v1_genomic.fna	52.2464013	SiTVs
GCF_001276585.2_ASM127658v2_genomic.fna	50.81737784	SiTVs
GCF_001276585.2_ASM127658v2_genomic.fna	50.81737784	SiTVs
GCF_000974825.1_ASM97482v1_genomic.fna	50.80557056	SiTVs
GCF_001305835.1_ASM130583v1_genomic.fna	52.24872919	SiTVs
GCF_001134605.2_10541_2_31_genomic.fna	52.03758828	SiTVs
GCF_001304775.1_ASM130477v1_genomic.fna	45.37247011	SiTVs
GCF_000987875.1_ASM98787v1_genomic.fna	50.75729101	SiTVs
GCF_000967095.2_A.x.NH44784-1996_genomic.fna	67.38325538	SiTVs
GCF_000967095.2_A.x.NH44784-1996_genomic.fna	67.38325538	SiTVs
GCF_000967095.2_A.x.NH44784-1996_genomic.fna	67.38325538	SiTVs
GCF_001183685.1_ASM118368v1_genomic.fna	50.82356081	SiTVs
GCF_001183685.1_ASM118368v1_genomic.fna	50.82356081	SiTVs
GCF_000971615.1_ASM97161v1_genomic.fna	50.65597569	SiTVs
GCF_000969315.2_ASM96931v2_genomic.fna	40.8975819	SiTVs
GCF_001308165.1_ASM130816v1_genomic.fna	50.7904558	SiTVs
GCF_001308165.1_ASM130816v1_genomic.fna	50.7904558	SiTVs
GCF_000993725.1_ASM99372v1_genomic.fna	52.13897968	SiTVs
GCF_001027265.1_ASM102726v1_genomic.fna	62.6465619	SiTVs
GCF_001027265.1_ASM102726v1_genomic.fna	62.6465619	SiTVs
GCF_000834475.1_ASM83447v1_genomic.fna	47.48711909	SiTVs
GCF_000834475.1_ASM83447v1_genomic.fna	47.48711909	SiTVs
GCF_000959285.1_ASM95928v1_genomic.fna	68.05889497	SiTVs
GCF_000959285.1_ASM95928v1_genomic.fna	68.05889497	SiTVs
GCF_000959285.1_ASM95928v1_genomic.fna	68.05889497	SiTVs
GCF_000959285.1_ASM95928v1_genomic.fna	68.05889497	SiTVs
GCF_000959425.1_ASM95942v1_genomic.fna	67.62617248	SiTVs
GCF_000959425.1_ASM95942v1_genomic.fna	67.62617248	SiTVs
GCF_000959425.1_ASM95942v1_genomic.fna	67.62617248	SiTVs
GCF_000834195.1_ASM83419v1_genomic.fna	47.22512313	SiTVs
GCF_001307215.1_ASM130721v1_genomic.fna	50.48444136	SiTVs
GCF_000986765.1_ASM98676v1_genomic.fna	50.62583479	SiTVs
GCF_000986765.1_ASM98676v1_genomic.fna	50.62583479	SiTVs
GCF_001277875.1_ASM127787v1_genomic.fna	68.07956449	SiTVs
GCF_000967155.2_HUSEC2011CHR1_genomic.fna	50.65035438	SiTVs
GCF_000973645.1_ASM97364v1_genomic.fna	52.22889499	SiTVs
GCF_000959725.1_ASM95972v1_genomic.fna	67.62567253	SiTVs
GCF_001183645.1_ASM118364v1_genomic.fna	50.82819082	SiTVs
GCF_001183645.1_ASM118364v1_genomic.fna	50.82819082	SiTVs
GCF_000959205.1_ASM95920v1_genomic.fna	67.9748561	SiTVs
GCF_000959205.1_ASM95920v1_genomic.fna	67.9748561	SiTVs
GCF_000959205.1_ASM95920v1_genomic.fna	67.9748561	SiTVs
GCF_000968115.1_ASM96811v1_genomic.fna	47.29987488	SiTVs
GCF_000968115.1_ASM96811v1_genomic.fna	47.29987488	SiTVs
GCF_001244315.1_ASM124431v1_genomic.fna	45.42131187	SiTVs
GCF_001302605.1_ASM130260v1_genomic.fna	52.0318436	SiTVs
GCF_000959305.1_ASM95930v1_genomic.fna	68.28898632	SiTVs
GCF_000959305.1_ASM95930v1_genomic.fna	68.28898632	SiTVs
GCF_001034475.2_ASM103447v3_genomic.fna	51.82830639	SiTVs
GCF_001034475.2_ASM103447v3_genomic.fna	51.82830639	SiTVs
GCF_001027225.1_ASM102722v1_genomic.fna	51.1884363	SiTVs
GCF_001010785.2_ASM101078v2_genomic.fna	62.64392865	SiTVs
GCF_001010785.2_ASM101078v2_genomic.fna	62.64392865	SiTVs
GCF_001308065.1_ASM130806v1_genomic.fna	50.79058915	SiTVs
GCF_001308065.1_ASM130806v1_genomic.fna	50.79058915	SiTVs
GCF_000959605.1_ASM95960v1_genomic.fna	67.48449973	SiTVs
GCF_000959605.1_ASM95960v1_genomic.fna	67.48449973	SiTVs
GCF_000959225.1_ASM95922v1_genomic.fna	67.92043423	SiTVs
GCF_000959225.1_ASM95922v1_genomic.fna	67.92043423	SiTVs
GCF_000959225.1_ASM95922v1_genomic.fna	67.92043423	SiTVs
GCF_000959225.1_ASM95922v1_genomic.fna	67.92043423	SiTVs
GCF_001021995.1_ASM102199v1_genomic.fna	55.00238569	SiTVs
GCF_000981485.1_EcoliK12AG100_genomic.fna	50.82799623	SiTVs
GCF_000935165.2_ASM93516v2_genomic.fna	64.61413122	SiTVs
GCF_001022155.1_ASM102215v1_genomic.fna	51.58797952	SiTVs
GCF_001045685.1_ASM104568v1_genomic.fna	66.52364632	SiTVs
GCF_001045685.1_ASM104568v1_genomic.fna	66.52364632	SiTVs
GCF_001045685.1_ASM104568v1_genomic.fna	66.52364632	SiTVs
GCF_001173525.2_10493_1_75_genomic.fna	52.03598415	SiTVs
GCF_000959325.1_ASM95932v1_genomic.fna	67.1416301	SiTVs
GCF_000959325.1_ASM95932v1_genomic.fna	67.1416301	SiTVs
GCF_001277975.1_ASM127797v1_genomic.fna	68.17529863	SiTVs
GCF_001277975.1_ASM127797v1_genomic.fna	68.17529863	SiTVs
GCF_001026985.1_ASM102698v1_genomic.fna	45.37622334	SiTVs
GCF_001026985.1_ASM102698v1_genomic.fna	45.37622334	SiTVs
GCF_001469815.1_ASM146981v1_genomic.fna	50.82983996	SiTVs
GCF_001318245.1_ASM131824v1_genomic.fna	68.05652873	SiTVs
GCF_001318245.1_ASM131824v1_genomic.fna	68.05652873	SiTVs
GCF_001441245.1_ASM144124v1_genomic.fna	51.86207645	SiTVs
GCF_001304755.1_ASM130475v1_genomic.fna	47.03957732	SiTVs
GCF_001304755.1_ASM130475v1_genomic.fna	47.03957732	SiTVs
GCF_001304755.1_ASM130475v1_genomic.fna	47.03957732	SiTVs
GCF_001623645.2_ASM162364v2_genomic.fna	52.12279427	SiTVs
GCF_001583435.1_ASM158343v1_genomic.fna	48.464832	SiTVs
GCF_001583435.1_ASM158343v1_genomic.fna	48.464832	SiTVs
GCF_001318185.1_ASM131818v1_genomic.fna	47.50869401	SiTVs
GCF_001623705.1_ASM162370v1_genomic.fna	52.20721514	SiTVs
GCF_001563715.2_ASM156371v2_genomic.fna	50.40022959	SiTVs
GCF_001547895.1_ASM154789v1_genomic.fna	63.48678898	SiTVs
GCF_001598055.1_ASM159805v1_genomic.fna	66.72196548	SiTVs
GCF_001598055.1_ASM159805v1_genomic.fna	66.72196548	SiTVs
GCF_001566675.1_ASM156667v1_genomic.fna	50.88899619	SiTVs
GCF_001566675.1_ASM156667v1_genomic.fna	50.88899619	SiTVs
GCF_001566675.1_ASM156667v1_genomic.fna	50.88899619	SiTVs
GCF_001448785.2_ASM144878v2_genomic.fna	52.2218296	SiTVs
GCF_001516105.1_ASM151610v1_genomic.fna	66.32632612	SiTVs
GCF_001623765.2_ASM162376v2_genomic.fna	52.09939803	SiTVs
GCF_001548335.1_ASM154833v1_genomic.fna	65.97921015	SiTVs
GCF_001587055.1_ASM158705v1_genomic.fna	52.15799537	SiTVs
GCF_001587055.1_ASM158705v1_genomic.fna	52.15799537	SiTVs
GCF_001558355.2_ASM155835v2_genomic.fna	52.23898261	SiTVs
GCF_001566615.1_ASM156661v1_genomic.fna	50.6511923	SiTVs
GCF_001566615.1_ASM156661v1_genomic.fna	50.6511923	SiTVs
GCF_001420935.1_ASM142093v1_genomic.fna	50.58250747	SiTVs
GCF_001594325.2_ASM159432v2_genomic.fna	66.25081888	SiTVs
GCF_001516305.2_ASM151630v2_genomic.fna	66.51316041	SiTVs
GCF_001558295.2_ASM155829v2_genomic.fna	51.00223722	SiTVs
GCF_001577505.1_ASM157750v1_genomic.fna	52.19206747	SiTVs
GCF_001455405.1_ASM145540v1_genomic.fna	50.66367284	SiTVs
GCF_001455405.1_ASM145540v1_genomic.fna	50.66367284	SiTVs
GCF_001455405.1_ASM145540v1_genomic.fna	50.66367284	SiTVs
GCF_001465295.1_ASM146529v1_genomic.fna	40.10043898	SiTVs
GCF_001618925.1_ASM161892v1_genomic.fna	66.10806772	SiTVs
GCF_001420955.1_ASM142095v1_genomic.fna	50.78755529	SiTVs
GCF_001518855.1_ASM151885v1_genomic.fna	50.76060195	SiTVs
GCF_001409175.1_99_3134_genomic.fna	52.11073067	SiTVs
GCF_001623775.1_ASM162377v1_genomic.fna	52.17711457	SiTVs
GCF_001516165.2_ASM151616v2_genomic.fna	65.92349597	SiTVs
GCF_001593245.1_ASM159324v1_genomic.fna	58.26288353	SiTVs
GCF_001482325.1_ASM148232v1_genomic.fna	66.34763758	SiTVs
GCF_001482325.1_ASM148232v1_genomic.fna	66.34763758	SiTVs
GCF_001559235.2_ASM155923v2_genomic.fna	51.92945613	SiTVs
GCF_001532025.2_ASM153202v2_genomic.fna	67.49612876	SiTVs
GCF_001409195.1_C2346_genomic.fna	52.12257687	SiTVs
GCF_001593565.1_ASM159356v1_genomic.fna	50.79940602	SiTVs
GCF_001593565.1_ASM159356v1_genomic.fna	50.79940602	SiTVs
GCF_001558935.2_ASM155893v2_genomic.fna	53.12097453	SiTVs
GCF_001457615.1_NCTC10332_genomic.fna	66.52295346	SiTVs
GCF_001457615.1_NCTC10332_genomic.fna	66.52295346	SiTVs
GCF_001457615.1_NCTC10332_genomic.fna	66.52295346	SiTVs
GCF_001513635.1_ASM151363v1_genomic.fna	50.81848203	SiTVs
GCF_001542795.2_ASM154279v2_genomic.fna	66.41634486	SiTVs
GCF_001542795.2_ASM154279v2_genomic.fna	66.41634486	SiTVs
GCF_001524625.2_ASM152462v2_genomic.fna	67.32206656	SiTVs
GCF_001524625.2_ASM152462v2_genomic.fna	67.32206656	SiTVs
GCF_001524625.2_ASM152462v2_genomic.fna	67.32206656	SiTVs
GCF_001522585.2_ASM152258v2_genomic.fna	67.27480716	SiTVs
GCF_001448705.2_ASM144870v2_genomic.fna	52.12221514	SiTVs
GCF_001559655.1_ASM155965v1_genomic.fna	50.72987318	SiTVs
GCF_001524445.2_ASM152444v2_genomic.fna	67.05483837	SiTVs
GCF_001524445.2_ASM152444v2_genomic.fna	67.05483837	SiTVs
GCF_001524445.2_ASM152444v2_genomic.fna	67.05483837	SiTVs
GCF_001524445.2_ASM152444v2_genomic.fna	67.05483837	SiTVs
GCF_001524445.2_ASM152444v2_genomic.fna	67.05483837	SiTVs
GCF_001469735.1_ASM146973v1_genomic.fna	44.51221227	SiTVs
GCF_001516185.2_ASM151618v2_genomic.fna	66.16861003	SiTVs
GCF_001516185.2_ASM151618v2_genomic.fna	66.16861003	SiTVs
GCF_001562295.1_ASM156229v1_genomic.fna	44.64331461	SiTVs
GCF_001448665.2_ASM144866v2_genomic.fna	52.18969961	SiTVs
GCF_001448665.2_ASM144866v2_genomic.fna	52.18969961	SiTVs
GCF_001620135.2_ASM162013v2_genomic.fna	52.16754142	SiTVs
GCF_001462435.1_ASM146243v1_genomic.fna	67.50701498	SiTVs
GCF_001462435.1_ASM146243v1_genomic.fna	67.50701498	SiTVs
GCF_001577325.1_ASM157732v1_genomic.fna	50.72590233	SiTVs
GCF_001578125.1_ASM157812v1_genomic.fna	50.72694208	SiTVs
GCF_001513745.1_ASM151374v1_genomic.fna	67.14275854	SiTVs
GCF_001513745.1_ASM151374v1_genomic.fna	67.14275854	SiTVs
GCF_001307275.1_ASM130727v1_genomic.fna	61.28788434	SiTVs
GCF_001307275.1_ASM130727v1_genomic.fna	61.28788434	SiTVs
GCF_001618365.1_ASM161836v1_genomic.fna	50.77844743	SiTVs
GCF_001547955.1_ASM154795v1_genomic.fna	65.91186984	SiTVs
GCF_001547955.1_ASM154795v1_genomic.fna	65.91186984	SiTVs
GCF_001547955.1_ASM154795v1_genomic.fna	65.91186984	SiTVs
GCF_001547955.1_ASM154795v1_genomic.fna	65.91186984	SiTVs
GCF_001547955.1_ASM154795v1_genomic.fna	65.91186984	SiTVs
GCF_001461805.1_ASM146180v1_genomic.fna	57.27880528	SiTVs
GCF_001623845.1_ASM162384v1_genomic.fna	52.12113509	SiTVs
GCF_001513615.1_ASM151361v1_genomic.fna	50.8743078	SiTVs
GCF_001544635.1_ASM154463v1_genomic.fna	50.77945114	SiTVs
GCF_001544635.1_ASM154463v1_genomic.fna	50.77945114	SiTVs
GCF_001521715.1_ASM152171v1_genomic.fna	55.46580378	SiTVs
GCF_001623745.2_ASM162374v2_genomic.fna	52.16207357	SiTVs
GCF_001548135.1_ASM154813v1_genomic.fna	66.23296226	SiTVs
GCF_001516245.2_ASM151624v2_genomic.fna	66.20912826	SiTVs
GCF_001577465.1_ASM157746v1_genomic.fna	59.98656063	SiTVs
GCF_001577465.1_ASM157746v1_genomic.fna	59.98656063	SiTVs
GCF_001577465.1_ASM157746v1_genomic.fna	59.98656063	SiTVs
GCF_001618345.2_ASM161834v2_genomic.fna	50.75577624	SiTVs
GCF_001584185.1_ASM158418v1_genomic.fna	58.7377891	SiTVs
GCF_001623625.1_ASM162362v1_genomic.fna	52.19510111	SiTVs
GCF_001558435.2_ASM155843v2_genomic.fna	44.90274683	SiTVs
GCF_001441225.1_ASM144122v1_genomic.fna	52.04536523	SiTVs
GCF_001522105.2_ASM152210v2_genomic.fna	66.92766987	SiTVs
GCF_001522105.2_ASM152210v2_genomic.fna	66.92766987	SiTVs
GCF_001549955.1_ASM154995v1_genomic.fna	49.76093836	SiTVs
GCF_001558995.2_ASM155899v2_genomic.fna	50.44544059	SiTVs
GCF_001307155.1_ASM130715v1_genomic.fna	58.80160911	SiTVs
GCF_001558895.2_ASM155889v2_genomic.fna	50.99030726	SiTVs
GCF_001578435.2_ASM157843v2_genomic.fna	40.31902202	SiTVs
GCF_001540845.1_SO4698_09_genomic.fna	52.16741794	SiTVs
GCF_001632245.1_ASM163224v1_genomic.fna	66.02997457	SiTVs
GCF_001611055.1_ASM161105v1_genomic.fna	57.02560058	SiTVs
GCF_001611055.1_ASM161105v1_genomic.fna	57.02560058	SiTVs
GCF_001485455.1_ASM148545v1_genomic.fna	50.5661766	SiTVs
GCF_001485455.1_ASM148545v1_genomic.fna	50.5661766	SiTVs
GCF_001456135.1_ASM145613v1_genomic.fna	57.07290826	SiTVs
GCF_001559675.1_ASM155967v1_genomic.fna	50.75761532	SiTVs
GCF_001516265.1_ASM151626v1_genomic.fna	65.75934746	SiTVs
GCF_001516265.1_ASM151626v1_genomic.fna	65.75934746	SiTVs
GCF_001447115.1_ASM144711v1_genomic.fna	52.31568803	SiTVs
GCF_001612475.1_ASM161247v1_genomic.fna	50.54612723	SiTVs
GCF_001547915.1_ASM154791v1_genomic.fna	63.31706306	SiTVs
GCF_001360555.2_2010_7898_genomic.fna	52.05157794	SiTVs
GCF_001636255.1_ASM163625v1_genomic.fna	48.68797537	SiTVs
GCF_001576275.1_ASM157627v1_genomic.fna	52.18671351	SiTVs
GCF_001562315.1_ASM156231v1_genomic.fna	44.61349256	SiTVs
GCF_001401705.2_ASM140170v2_genomic.fna	56.15384024	SiTVs
GCF_001310575.2_ASM131057v2_genomic.fna	45.63303768	SiTVs
GCF_001515845.2_ASM151584v2_genomic.fna	66.03433927	SiTVs
GCF_001515845.2_ASM151584v2_genomic.fna	66.03433927	SiTVs
GCF_001559135.2_ASM155913v2_genomic.fna	55.33116104	SiTVs
GCF_001612495.1_ASM161249v1_genomic.fna	50.50665203	SiTVs
GCF_001559635.1_ASM155963v1_genomic.fna	50.817706	SiTVs
GCF_001559635.1_ASM155963v1_genomic.fna	50.817706	SiTVs
GCF_001522635.2_ASM152263v2_genomic.fna	66.46575685	SiTVs
GCF_001522635.2_ASM152263v2_genomic.fna	66.46575685	SiTVs
GCF_001522635.2_ASM152263v2_genomic.fna	66.46575685	SiTVs
GCF_001559615.2_ASM155961v2_genomic.fna	50.80833533	SiTVs
GCF_001559615.2_ASM155961v2_genomic.fna	50.80833533	SiTVs
GCF_001559615.2_ASM155961v2_genomic.fna	50.80833533	SiTVs
GCF_001753505.1_ASM175350v1_genomic.fna	50.47081906	SiTVs
GCF_001687285.1_ASM168728v1_genomic.fna	66.11619146	SiTVs
GCF_001834735.2_ASM183473v2_genomic.fna	52.05823746	SiTVs
GCF_001834735.2_ASM183473v2_genomic.fna	52.05823746	SiTVs
GCF_001708615.1_ASM170861v1_genomic.fna	46.79522344	SiTVs
GCF_001708615.1_ASM170861v1_genomic.fna	46.79522344	SiTVs
GCF_001708615.1_ASM170861v1_genomic.fna	46.79522344	SiTVs
GCF_001687125.1_ASM168712v1_genomic.fna	61.0405932	SiTVs
GCF_001708595.1_ASM170859v1_genomic.fna	46.80004907	SiTVs
GCF_001708595.1_ASM170859v1_genomic.fna	46.80004907	SiTVs
GCF_001708595.1_ASM170859v1_genomic.fna	46.80004907	SiTVs
GCF_001721225.1_ASM172122v1_genomic.fna	50.38064037	SiTVs
GCF_001721225.1_ASM172122v1_genomic.fna	50.38064037	SiTVs
GCF_001721225.1_ASM172122v1_genomic.fna	50.38064037	SiTVs
GCF_001721225.1_ASM172122v1_genomic.fna	50.38064037	SiTVs
GCF_001693615.1_ASM169361v1_genomic.fna	45.56103804	SiTVs
GCF_001705405.1_ASM170540v1_genomic.fna	50.43135285	SiTVs
GCF_001690135.1_ASM169013v1_genomic.fna	51.8200273	SiTVs
GCF_001758625.2_ASM175862v2_genomic.fna	62.34842309	SiTVs
GCF_001651965.2_ASM165196v2_genomic.fna	50.44430631	SiTVs
GCF_001651965.2_ASM165196v2_genomic.fna	50.44430631	SiTVs
GCF_001680045.1_ASM168004v1_genomic.fna	44.99629658	SiTVs
GCF_001663435.1_ASM166343v1_genomic.fna	57.1678075	SiTVs
GCF_001832255.2_ASM183225v2_genomic.fna	51.43415475	SiTVs
GCF_001832255.2_ASM183225v2_genomic.fna	51.43415475	SiTVs
GCF_001718695.1_ASM171869v1_genomic.fna	67.33901833	SiTVs
GCF_001708555.1_ASM170855v1_genomic.fna	46.81226126	SiTVs
GCF_001708555.1_ASM170855v1_genomic.fna	46.81226126	SiTVs
GCF_001708555.1_ASM170855v1_genomic.fna	46.81226126	SiTVs
GCF_001865295.1_ASM186529v1_genomic.fna	50.50579317	SiTVs
GCF_001865295.1_ASM186529v1_genomic.fna	50.50579317	SiTVs
GCF_001865295.1_ASM186529v1_genomic.fna	50.50579317	SiTVs
GCF_001865295.1_ASM186529v1_genomic.fna	50.50579317	SiTVs
GCF_001831985.2_ASM183198v2_genomic.fna	52.18967994	SiTVs
GCF_001742185.1_ASM174218v1_genomic.fna	50.55331625	SiTVs
GCF_001742185.1_ASM174218v1_genomic.fna	50.55331625	SiTVs
GCF_001677495.1_ASM167749v1_genomic.fna	50.49658463	SiTVs
GCF_001677495.1_ASM167749v1_genomic.fna	50.49658463	SiTVs
GCF_001645235.2_ASM164523v2_genomic.fna	50.70308862	SiTVs
GCF_001654435.1_ASM165443v1_genomic.fna	66.53242634	SiTVs
GCF_001721525.1_ASM172152v1_genomic.fna	50.50004616	SiTVs
GCF_001721525.1_ASM172152v1_genomic.fna	50.50004616	SiTVs
GCF_001721525.1_ASM172152v1_genomic.fna	50.50004616	SiTVs
GCF_001721525.1_ASM172152v1_genomic.fna	50.50004616	SiTVs
GCF_001753465.1_ASM175346v1_genomic.fna	50.4743606	SiTVs
GCF_001705365.1_ASM170536v1_genomic.fna	52.21547679	SiTVs
GCF_001753565.1_ASM175356v1_genomic.fna	50.47147235	SiTVs
GCF_001753525.1_ASM175352v1_genomic.fna	50.46909276	SiTVs
GCF_001729805.1_ASM172980v1_genomic.fna	56.04423839	SiTVs
GCF_001718615.1_ASM171861v1_genomic.fna	67.78328562	SiTVs
GCF_001806285.1_ASM180628v1_genomic.fna	50.43166954	SiTVs
GCF_001806285.1_ASM180628v1_genomic.fna	50.43166954	SiTVs
GCF_001660565.1_ASM166056v1_genomic.fna	50.67191293	SiTVs
GCF_001718955.1_ASM171895v1_genomic.fna	67.6519326	SiTVs
GCF_001721125.1_ASM172112v1_genomic.fna	50.61855804	SiTVs
GCF_001721125.1_ASM172112v1_genomic.fna	50.61855804	SiTVs
GCF_001721125.1_ASM172112v1_genomic.fna	50.61855804	SiTVs
GCF_001729225.1_ASM172922v1_genomic.fna	52.04767758	SiTVs
GCF_001729745.1_ASM172974v1_genomic.fna	55.33458329	SiTVs
GCF_001692655.1_ASM169265v1_genomic.fna	52.08688699	SiTVs
GCF_001651925.2_ASM165192v2_genomic.fna	50.50721804	SiTVs
GCF_001651925.2_ASM165192v2_genomic.fna	50.50721804	SiTVs
GCF_001663475.1_ASM166347v1_genomic.fna	50.75338036	SiTVs
GCF_001713515.2_ASM171351v2_genomic.fna	52.13407373	SiTVs
GCF_001695515.1_ASM169551v1_genomic.fna	50.54617981	SiTVs
GCF_001695515.1_ASM169551v1_genomic.fna	50.54617981	SiTVs
GCF_001718775.1_ASM171877v1_genomic.fna	66.86288518	SiTVs
GCF_001718815.1_ASM171881v1_genomic.fna	67.06410732	SiTVs
GCF_001677515.1_ASM167751v1_genomic.fna	50.61402793	SiTVs
